iter	Logloss
1513	0.2217574577
1514	0.2217526438
1515	0.2217512193
1516	0.2217456593
1517	0.2217412393
1518	0.2217362044
1519	0.2217360999
1520	0.2217310995
1521	0.22172946
1522	0.2217251512
1523	0.2217203553
1524	0.221715736
1525	0.2217113058
1526	0.2217072537
1527	0.221701592
1528	0.2216984465
1529	0.2216945736
1530	0.2216941129
1531	0.2216898709
1532	0.2216874138
1533	0.2216862473
1534	0.2216828817
1535	0.221678281
1536	0.2216734904
1537	0.2216690986
1538	0.2216684302
1539	0.2216642729
1540	0.2216594207
1541	0.2216559261
1542	0.2216531888
1543	0.2216495163
1544	0.2216450801
1545	0.2216448649
1546	0.2216408706
1547	0.2216375611
1548	0.221633692
1549	0.2216324271
1550	0.2216284454
1551	0.2216228283
1552	0.2216201173
1553	0.2216180201
1554	0.2216131015
1555	0.2216101457
1556	0.2216083652
1557	0.2216055616
1558	0.2216031355
1559	0.2215979389
1560	0.2215936071
1561	0.2215904916
1562	0.2215864043
1563	0.2215834533
1564	0.2215812876
1565	0.2215762311
1566	0.221572857
1567	0.2215694186
1568	0.2215673115
1569	0.2215668835
1570	0.2215628456
1571	0.2215627611
1572	0.2215595425
1573	0.221555976
1574	0.2215513159
1575	0.2215496986
1576	0.221545748
1577	0.2215408458
1578	0.2215369848
1579	0.2215363703
1580	0.221532081
1581	0.2215297502
1582	0.2215256374
1583	0.2215204525
1584	0.2215181891
1585	0.2215139667
1586	0.2215088412
1587	0.221504478
1588	0.2214989468
1589	0.2214948005
1590	0.2214907249
1591	0.2214864842
1592	0.2214844448
1593	0.2214783887
1594	0.2214736498
1595	0.2214707098
1596	0.2214663691
1597	0.221462669
1598	0.2214585986
1599	0.221455092
1600	0.2214502613
1601	0.2214481437
1602	0.2214454193
1603	0.2214412236
1604	0.2214401052
1605	0.221436256
1606	0.2214324367
1607	0.2214281129
1608	0.2214231409
1609	0.2214185074
1610	0.2214131976
1611	0.2214092323
1612	0.2214063368
1613	0.2214033669
1614	0.2213977964
1615	0.221395776
1616	0.2213921947
1617	0.2213898026
1618	0.2213861718
1619	0.2213830038
1620	0.2213811504
1621	0.221375945
1622	0.2213743002
1623	0.2213714096
1624	0.2213667931
1625	0.2213627408
1626	0.2213573539
1627	0.2213563477
1628	0.2213528721
1629	0.2213501589
1630	0.2213459647
1631	0.2213410935
1632	0.2213374226
1633	0.2213335368
1634	0.2213307057
1635	0.2213280334
1636	0.221325519
1637	0.221317739
1638	0.2213136137
1639	0.2213069187
1640	0.2213032653
1641	0.2213006613
1642	0.2212960161
1643	0.2212910744
1644	0.2212872557
1645	0.2212819564
1646	0.2212809661
1647	0.2212804341
1648	0.221276339
1649	0.221271933
1650	0.2212672528
1651	0.2212626346
1652	0.2212571875
1653	0.2212528032
1654	0.2212483739
1655	0.2212463141
1656	0.2212421731
1657	0.2212396843
1658	0.2212367582
1659	0.2212342211
1660	0.2212326903
1661	0.2212288721
1662	0.2212243481
1663	0.2212189391
1664	0.2212157815
1665	0.2212138885
1666	0.2212100106
1667	0.2212057479
1668	0.2212035458
1669	0.22120185
1670	0.2211990532
1671	0.2211955076
1672	0.2211926242
1673	0.2211887506
1674	0.2211843487
1675	0.2211799818
1676	0.2211755749
1677	0.2211711597
1678	0.2211681594
1679	0.2211626041
1680	0.2211589953
1681	0.2211541312
1682	0.2211494245
1683	0.2211459609
1684	0.2211430241
1685	0.2211391721
1686	0.2211358112
1687	0.2211315584
1688	0.221128908
1689	0.2211256823
1690	0.2211230555
1691	0.221122276
1692	0.2211190975
1693	0.2211136902
1694	0.2211097351
1695	0.2211051495
1696	0.2211000758
1697	0.2210956358
1698	0.2210931698
1699	0.2210899046
1700	0.2210860475
1701	0.2210832467
1702	0.2210803557
1703	0.2210783161
1704	0.2210779292
1705	0.2210733118
1706	0.2210692267
1707	0.2210646817
1708	0.2210609447
1709	0.2210581459
1710	0.2210528644
1711	0.2210499476
1712	0.2210490212
1713	0.2210434356
1714	0.2210381135
1715	0.2210344406
1716	0.2210300301
1717	0.2210247209
1718	0.2210209213
1719	0.2210183589
1720	0.2210122442
1721	0.2210098294
1722	0.221009506
1723	0.2210046727
1724	0.2210006412
1725	0.2209979285
1726	0.2209925622
1727	0.220991188
1728	0.2209863672
1729	0.2209848705
1730	0.2209840469
1731	0.2209778065
1732	0.2209752195
1733	0.2209699445
1734	0.2209656462
1735	0.220964166
1736	0.2209603208
1737	0.2209552839
1738	0.2209528171
1739	0.2209473772
1740	0.2209423131
1741	0.220941383
1742	0.2209401856
1743	0.220935096
1744	0.2209310891
1745	0.2209261205
1746	0.2209249243
1747	0.220919606
1748	0.2209147657
1749	0.2209122418
1750	0.2209077485
1751	0.2209066485
1752	0.2209041391
1753	0.220901807
1754	0.2208988942
1755	0.2208941232
1756	0.2208892025
1757	0.2208867191
1758	0.2208836051
1759	0.220879837
1760	0.2208769101
1761	0.2208738873
1762	0.2208727987
1763	0.2208671469
1764	0.22086286
1765	0.2208604387
1766	0.2208575335
1767	0.2208523501
1768	0.2208521345
1769	0.2208475143
1770	0.2208437705
1771	0.2208397259
1772	0.2208360209
1773	0.2208321293
1774	0.2208280199
1775	0.2208234703
1776	0.220820096
1777	0.2208161647
1778	0.2208101639
1779	0.2208060572
1780	0.2208017306
1781	0.2207955132
1782	0.2207942998
1783	0.2207896243
1784	0.2207848287
1785	0.2207803378
1786	0.2207753262
1787	0.2207708666
1788	0.2207657351
1789	0.2207612956
1790	0.2207575165
1791	0.2207541912
1792	0.220751826
1793	0.2207474724
1794	0.2207410083
1795	0.2207376228
1796	0.2207350923
1797	0.2207309009
1798	0.2207254661
1799	0.220720327
1800	0.2207159261
1801	0.2207123078
1802	0.2207101448
1803	0.220706482
1804	0.2207007486
1805	0.2206980817
1806	0.2206940686
1807	0.2206901324
1808	0.2206884963
1809	0.2206837279
1810	0.2206821636
1811	0.2206790707
1812	0.2206771888
1813	0.2206719756
1814	0.2206691203
1815	0.220664552
1816	0.2206618801
1817	0.2206599423
1818	0.2206578787
1819	0.2206539519
1820	0.2206501462
1821	0.2206469241
1822	0.220643093
1823	0.2206404051
1824	0.2206354986
1825	0.2206336294
1826	0.2206285168
1827	0.2206257091
1828	0.2206215146
1829	0.2206166173
1830	0.2206143167
1831	0.2206120295
1832	0.2206072523
1833	0.2206027734
1834	0.2205983004
1835	0.2205941952
1836	0.2205932391
1837	0.2205885211
1838	0.2205830444
1839	0.2205788274
1840	0.220577335
1841	0.2205718695
1842	0.2205703737
1843	0.2205664706
1844	0.2205628064
1845	0.2205581377
1846	0.220556239
1847	0.2205529149
1848	0.2205486233
1849	0.2205485318
1850	0.2205464063
1851	0.2205426731
1852	0.220539238
1853	0.2205355596
1854	0.2205316971
1855	0.2205285662
1856	0.2205248622
1857	0.2205234788
1858	0.2205206523
1859	0.2205162788
1860	0.2205118004
1861	0.2205079978
1862	0.220503835
1863	0.2204981366
1864	0.220493673
1865	0.2204934768
1866	0.2204922083
1867	0.2204890263
1868	0.220483637
1869	0.2204811985
1870	0.2204787603
1871	0.2204776545
1872	0.2204748997
1873	0.2204707549
1874	0.2204689557
1875	0.2204674117
1876	0.2204640308
1877	0.2204595403
1878	0.2204562308
1879	0.2204532185
1880	0.2204489762
1881	0.2204454267
1882	0.2204418778
1883	0.2204381747
1884	0.2204349736
1885	0.2204322501
1886	0.2204289524
1887	0.2204253774
1888	0.2204253753
1889	0.2204235457
1890	0.2204199725
1891	0.2204199084
1892	0.2204151895
1893	0.2204143253
1894	0.2204092802
1895	0.2204070222
1896	0.2204037627
1897	0.2203997398
1898	0.2203956944
1899	0.2203927499
1900	0.2203887851
1901	0.2203881054
1902	0.2203837545
1903	0.2203787203
1904	0.2203748384
1905	0.2203722771
1906	0.2203687093
1907	0.2203651354
1908	0.2203606877
1909	0.2203560859
1910	0.2203525467
1911	0.2203514789
1912	0.2203472087
1913	0.2203414164
1914	0.2203393035
1915	0.2203354535
1916	0.2203347869
1917	0.2203317081
1918	0.2203285795
1919	0.2203269864
1920	0.2203234669
1921	0.2203188608
1922	0.2203142234
1923	0.2203101278
1924	0.2203069412
1925	0.2203028316
1926	0.2202983103
1927	0.2202939702
1928	0.2202904742
1929	0.220285992
1930	0.2202806634
1931	0.2202792762
1932	0.2202760388
1933	0.2202711959
1934	0.2202684509
1935	0.2202640143
1936	0.2202635779
1937	0.2202622717
1938	0.220258848
1939	0.2202547729
1940	0.2202536219
1941	0.2202501914
1942	0.2202450299
1943	0.2202445597
1944	0.2202415121
1945	0.2202371747
1946	0.2202358738
1947	0.2202315405
1948	0.2202290961
1949	0.2202268416
1950	0.2202236337
1951	0.2202192697
1952	0.2202156871
1953	0.2202134557
1954	0.2202092542
1955	0.2202050157
1956	0.2202021905
1957	0.2202000267
1958	0.2201947691
1959	0.2201926004
1960	0.2201869638
1961	0.2201825805
1962	0.2201781359
1963	0.2201751507
1964	0.2201711974
1965	0.2201675346
1966	0.2201651993
1967	0.2201612118
1968	0.2201582353
1969	0.2201545692
1970	0.2201493697
1971	0.220147503
1972	0.2201430047
1973	0.2201376995
1974	0.2201349453
1975	0.2201314644
1976	0.220127745
1977	0.220122521
1978	0.2201166
1979	0.2201148494
1980	0.2201121576
1981	0.2201080053
1982	0.2201063982
1983	0.2201026794
1984	0.2201022499
1985	0.2200969114
1986	0.2200965238
1987	0.2200930987
1988	0.2200909753
1989	0.2200900035
1990	0.2200846347
1991	0.2200843887
1992	0.2200817381
1993	0.220078128
1994	0.220075288
1995	0.2200708534
1996	0.2200674736
1997	0.2200673917
1998	0.2200624804
1999	0.220059736
2000	0.2200557921
2001	0.2200534547
2002	0.2200509718
2003	0.2200454503
2004	0.2200411249
2005	0.2200386788
2006	0.2200345895
2007	0.2200316955
2008	0.2200312853
2009	0.2200284822
2010	0.2200220849
2011	0.2200181535
2012	0.2200142204
2013	0.2200090602
2014	0.2200046923
2015	0.2200013177
2016	0.2199990588
2017	0.2199955052
2018	0.2199910146
2019	0.2199874823
2020	0.2199838605
2021	0.2199787602
2022	0.2199771221
2023	0.2199730802
2024	0.2199687931
2025	0.2199639302
2026	0.2199635748
2027	0.2199632783
2028	0.2199590852
2029	0.2199549775
2030	0.2199543981
2031	0.2199492888
2032	0.2199446984
2033	0.2199399756
2034	0.2199381343
2035	0.2199332235
2036	0.2199283512
2037	0.2199237049
2038	0.2199216052
2039	0.2199161408
2040	0.2199120133
2041	0.2199107062
2042	0.2199055119
2043	0.2199019504
2044	0.2198965885
2045	0.2198942123
2046	0.2198906873
2047	0.2198853345
2048	0.2198804763
2049	0.2198776318
2050	0.2198748972
2051	0.219871772
2052	0.2198668691
2053	0.2198662581
2054	0.2198623807
2055	0.2198595742
2056	0.2198574975
2057	0.2198533113
2058	0.2198495792
2059	0.2198445619
2060	0.2198437339
2061	0.2198392528
2062	0.2198355399
2063	0.2198324603
2064	0.2198308666
2065	0.2198274121
2066	0.2198220057
2067	0.2198176903
2068	0.2198171984
2069	0.219817171
2070	0.2198129641
2071	0.2198100191
2072	0.219806972
2073	0.2198019786
2074	0.2197958225
2075	0.2197905026
2076	0.219786733
2077	0.2197837528
2078	0.2197800161
2079	0.2197792514
2080	0.2197789317
2081	0.2197750051
2082	0.2197709256
2083	0.2197709014
2084	0.2197658939
2085	0.2197655221
2086	0.2197619466
2087	0.2197599624
2088	0.2197564399
2089	0.2197508654
2090	0.2197470375
2091	0.2197437358
2092	0.2197424565
2093	0.2197395928
2094	0.2197348945
2095	0.2197316161
2096	0.2197280636
2097	0.2197239104
2098	0.2197231648
2099	0.2197194777
2100	0.2197173778
2101	0.2197141079
2102	0.2197112857
2103	0.2197079594
2104	0.2197036867
2105	0.2197013301
2106	0.2196959962
2107	0.219691554
2108	0.2196885425
2109	0.2196845727
2110	0.219679961
2111	0.2196750132
2112	0.2196719996
2113	0.2196705124
2114	0.2196657242
2115	0.2196610582
2116	0.2196559727
2117	0.2196557418
2118	0.2196548691
2119	0.219651933
2120	0.2196456571
2121	0.2196414517
2122	0.2196382614
2123	0.2196340338
2124	0.2196294355
2125	0.2196250809
2126	0.219619542
2127	0.2196159387
2128	0.2196127377
2129	0.2196106198
2130	0.2196067498
2131	0.2196027653
2132	0.2196007182
2133	0.2195952966
2134	0.2195918025
2135	0.2195886116
2136	0.2195838404
2137	0.2195835349
2138	0.2195812132
2139	0.2195803586
2140	0.2195790225
2141	0.2195761308
2142	0.2195760719
2143	0.2195730118
2144	0.2195685855
2145	0.2195654754
2146	0.219562757
2147	0.2195592161
2148	0.2195551954
2149	0.2195507719
2150	0.2195466103
2151	0.2195430779
2152	0.2195384881
2153	0.2195350902
2154	0.2195318256
2155	0.2195303704
2156	0.2195250324
2157	0.2195221117
2158	0.2195197343
2159	0.2195160863
2160	0.2195118397
2161	0.2195066016
2162	0.2195052826
2163	0.2195011391
2164	0.2194992368
2165	0.2194954719
2166	0.2194932601
2167	0.2194907501
2168	0.219486293
2169	0.2194816789
2170	0.2194770026
2171	0.2194728959
2172	0.219470858
2173	0.2194664173
2174	0.2194662054
2175	0.2194607307
2176	0.2194559599
2177	0.2194546753
2178	0.2194501565
2179	0.2194484459
2180	0.2194439059
2181	0.2194436336
2182	0.2194389074
2183	0.2194347949
2184	0.2194303422
2185	0.2194276151
2186	0.2194238543
2187	0.2194186825
2188	0.219414586
2189	0.2194108727
2190	0.2194054023
2191	0.2194033015
2192	0.2194014817
2193	0.2193988387
2194	0.2193960934
2195	0.2193913441
2196	0.2193895535
2197	0.2193874938
2198	0.2193863768
2199	0.2193833767
2200	0.219382178
2201	0.2193796809
2202	0.2193759459
2203	0.2193729905
2204	0.2193706095
2205	0.2193654791
2206	0.2193622368
2207	0.2193621783
2208	0.2193598258
2209	0.2193556097
2210	0.2193516823
2211	0.219348399
2212	0.2193446594
2213	0.21934389
2214	0.2193398228
2215	0.2193356652
2216	0.2193302437
2217	0.2193260075
2218	0.2193220249
2219	0.2193215633
2220	0.2193172013
2221	0.2193127904
2222	0.2193098578
2223	0.2193067444
2224	0.2193041931
2225	0.219301894
2226	0.2192972683
2227	0.2192929705
2228	0.2192904512
2229	0.2192871383
2230	0.2192869717
2231	0.2192824582
2232	0.2192786596
2233	0.2192757583
2234	0.2192735243
2235	0.2192690832
2236	0.2192667401
2237	0.2192637881
2238	0.2192631401
2239	0.2192578506
2240	0.2192544744
2241	0.2192540186
2242	0.2192503628
2243	0.2192467906
2244	0.2192421504
2245	0.2192392187
2246	0.2192376637
2247	0.219234167
2248	0.2192304909
2249	0.2192271111
2250	0.2192239852
2251	0.2192189958
2252	0.2192188837
2253	0.2192140845
2254	0.2192115011
2255	0.2192077915
2256	0.2192063517
2257	0.2192022745
2258	0.2191983567
2259	0.2191945099
2260	0.2191892975
2261	0.2191852273
2262	0.2191827569
2263	0.2191791628
2264	0.2191740111
2265	0.2191693554
2266	0.219165203
2267	0.2191634436
2268	0.2191623033
2269	0.2191602452
2270	0.2191558632
2271	0.2191515745
2272	0.2191482499
2273	0.2191480535
2274	0.2191439533
2275	0.2191390861
2276	0.2191340221
2277	0.2191289487
2278	0.2191258549
2279	0.2191249477
2280	0.219121757
2281	0.2191172799
2282	0.2191135021
2283	0.2191116229
2284	0.2191064331
2285	0.2191021207
2286	0.2190987589
2287	0.2190955851
2288	0.2190911779
2289	0.2190885703
2290	0.2190850382
2291	0.2190831229
2292	0.2190785202
2293	0.2190753732
2294	0.2190736947
2295	0.21907182
2296	0.2190670992
2297	0.2190626902
2298	0.2190587948
2299	0.2190542002
2300	0.2190495399
2301	0.2190435075
2302	0.2190402486
2303	0.2190364309
2304	0.2190330058
2305	0.219029086
2306	0.219025547
2307	0.2190211799
2308	0.2190178565
2309	0.2190156872
2310	0.219012589
2311	0.2190087334
2312	0.219005109
2313	0.2190005193
2314	0.2189966112
2315	0.21899394
2316	0.2189898841
2317	0.2189865127
2318	0.2189844838
2319	0.218980516
2320	0.2189785997
2321	0.2189744843
2322	0.2189702844
2323	0.2189667208
2324	0.218962768
2325	0.2189578723
2326	0.2189503418
2327	0.2189467062
2328	0.2189420745
2329	0.218939649
2330	0.2189364803
2331	0.2189299563
2332	0.2189271292
2333	0.2189215111
2334	0.2189167178
2335	0.2189135191
2336	0.2189084695
2337	0.2189042236
2338	0.2189007737
2339	0.2188967564
2340	0.2188940046
2341	0.2188908632
2342	0.2188876499
2343	0.2188830785
2344	0.2188812046
2345	0.2188780334
2346	0.2188746634
2347	0.2188688248
2348	0.218867322
2349	0.2188645981
2350	0.2188627338
2351	0.2188601567
2352	0.2188559932
2353	0.218853622
2354	0.2188484551
2355	0.2188443457
2356	0.2188407857
2357	0.2188373601
2358	0.2188336574
2359	0.2188333214
2360	0.218830113
2361	0.2188291804
2362	0.2188251955
2363	0.2188243855
2364	0.2188198807
2365	0.2188185153
2366	0.2188168985
2367	0.2188128616
2368	0.2188126871
2369	0.2188112439
2370	0.2188071128
2371	0.2188026477
2372	0.218800174
2373	0.218796494
2374	0.2187933224
2375	0.2187930342
2376	0.2187894878
2377	0.2187883974
2378	0.218785157
2379	0.2187811602
2380	0.2187793292
2381	0.218775545
2382	0.2187733226
2383	0.218768512
2384	0.2187658796
2385	0.2187614019
2386	0.2187574777
2387	0.2187535242
2388	0.2187498755
2389	0.2187448602
2390	0.2187422471
2391	0.2187414955
2392	0.2187396182
2393	0.2187349817
2394	0.218731103
2395	0.2187275367
2396	0.2187234349
2397	0.2187196875
2398	0.2187182843
2399	0.218717033
2400	0.2187162662
2401	0.2187131339
2402	0.2187111437
2403	0.2187073715
2404	0.2187046556
2405	0.218702182
2406	0.2186976619
2407	0.2186932892
2408	0.2186897395
2409	0.2186866618
2410	0.218682627
2411	0.2186795317
2412	0.2186745402
2413	0.218671067
2414	0.218668723
2415	0.2186676226
2416	0.2186634819
2417	0.2186631441
2418	0.2186615066
2419	0.2186572453
2420	0.2186515521
2421	0.2186488612
2422	0.2186433899
2423	0.2186397308
2424	0.2186373489
2425	0.2186354994
2426	0.2186321923
2427	0.218630207
2428	0.2186266576
2429	0.2186251974
2430	0.2186206486
2431	0.2186167211
2432	0.2186126821
2433	0.218609403
2434	0.2186054333
2435	0.2186026939
2436	0.2185992849
2437	0.2185955623
2438	0.2185924266
2439	0.218588533
2440	0.2185853911
2441	0.2185812572
2442	0.2185788449
2443	0.218576054
2444	0.2185712002
2445	0.2185664391
2446	0.2185649584
2447	0.2185615542
2448	0.2185575928
2449	0.2185534764
2450	0.2185498481
2451	0.2185454394
2452	0.2185443038
2453	0.218539722
2454	0.2185358077
2455	0.2185334517
2456	0.2185314394
2457	0.2185283417
2458	0.2185240072
2459	0.2185193217
2460	0.218515118
2461	0.2185135858
2462	0.2185102941
2463	0.2185052261
2464	0.218501781
2465	0.2184975291
2466	0.2184940265
2467	0.2184924649
2468	0.2184901679
2469	0.2184889142
2470	0.2184847038
2471	0.2184819058
2472	0.2184780243
2473	0.21847524
2474	0.2184716774
2475	0.2184674161
2476	0.2184627934
2477	0.218459377
2478	0.2184546392
2479	0.2184507264
2480	0.2184469943
2481	0.2184440043
2482	0.2184416842
2483	0.2184408717
2484	0.218436836
2485	0.2184359733
2486	0.2184315918
2487	0.2184267863
2488	0.2184241015
2489	0.2184199942
2490	0.2184174141
2491	0.2184142213
2492	0.2184117122
2493	0.2184075888
2494	0.218404024
2495	0.218400495
2496	0.2183980572
2497	0.2183942315
2498	0.2183918509
2499	0.2183903907
2500	0.2183865625
2501	0.2183844969
2502	0.2183809824
2503	0.2183774831
2504	0.2183749589
2505	0.2183725713
2506	0.2183690616
2507	0.2183655212
2508	0.2183612991
2509	0.2183578275
2510	0.2183525896
2511	0.2183513167
2512	0.2183500313
2513	0.2183480404
2514	0.218343099
2515	0.2183402545
2516	0.2183402023
2517	0.2183401107
2518	0.2183361181
2519	0.2183308557
2520	0.2183286684
2521	0.218324645
2522	0.2183197699
2523	0.2183141805
2524	0.218310482
2525	0.2183066632
2526	0.2183025732
2527	0.2182997026
2528	0.2182945984
2529	0.2182912804
2530	0.2182878563
2531	0.2182872306
2532	0.2182833695
2533	0.2182799079
2534	0.2182764049
2535	0.2182735053
2536	0.2182694467
2537	0.218268685
2538	0.2182662479
2539	0.2182639767
2540	0.218259679
2541	0.2182554485
2542	0.218249511
2543	0.2182456429
2544	0.2182413315
2545	0.2182368371
2546	0.218232363
2547	0.2182295282
2548	0.2182278241
2549	0.218222922
2550	0.2182221598
2551	0.2182205463
2552	0.2182151279
2553	0.2182101068
2554	0.2182059453
2555	0.2182023618
2556	0.2181980635
2557	0.2181942929
2558	0.2181904971
2559	0.2181858049
2560	0.2181816349
2561	0.2181806876
2562	0.2181774734
2563	0.2181761853
2564	0.2181715575
2565	0.2181677824
2566	0.2181653173
2567	0.2181613434
2568	0.2181570476
2569	0.2181533834
2570	0.2181506877
2571	0.218149251
2572	0.2181471662
2573	0.2181415654
2574	0.2181397084
2575	0.218137513
2576	0.2181357504
2577	0.2181328002
2578	0.218130702
2579	0.218128122
2580	0.2181228657
2581	0.218119985
2582	0.2181166049
2583	0.2181157591
2584	0.2181105253
2585	0.2181083935
2586	0.2181059818
2587	0.2181020496
2588	0.2180992301
2589	0.2180956544
2590	0.2180927893
2591	0.2180886211
2592	0.218082499
2593	0.2180795514
2594	0.2180761339
2595	0.2180724308
2596	0.2180720453
2597	0.2180714877
2598	0.2180709935
2599	0.2180664895
2600	0.2180626845
2601	0.2180613533
2602	0.2180602085
2603	0.2180582422
2604	0.2180572845
2605	0.2180531087
2606	0.2180510527
2607	0.2180463897
2608	0.2180430309
2609	0.218039867
2610	0.2180356374
2611	0.218031828
2612	0.2180287023
2613	0.21802584
2614	0.218022674
2615	0.2180188223
2616	0.2180150618
2617	0.2180119113
2618	0.2180105102
2619	0.2180092671
2620	0.218004695
2621	0.2180025931
2622	0.2180004587
2623	0.2179964975
2624	0.2179925344
2625	0.2179899189
2626	0.2179892772
2627	0.2179887752
2628	0.217987449
2629	0.2179842441
2630	0.2179825626
2631	0.2179825229
2632	0.2179769959
2633	0.2179731083
2634	0.2179687871
2635	0.2179645655
2636	0.2179593916
2637	0.2179560971
2638	0.2179532756
2639	0.2179499286
2640	0.2179491376
2641	0.2179452643
2642	0.2179422119
2643	0.2179389665
2644	0.2179343145
2645	0.2179308975
2646	0.2179271079
2647	0.2179236606
2648	0.2179185655
2649	0.2179151247
2650	0.2179118734
2651	0.21790747
2652	0.2179053632
2653	0.2179018339
2654	0.2178972755
2655	0.2178935826
2656	0.2178908084
2657	0.2178860043
2658	0.2178819684
2659	0.2178792034
2660	0.2178780076
2661	0.2178739984
2662	0.2178697962
2663	0.2178687483
2664	0.2178663793
2665	0.2178634203
2666	0.2178612124
2667	0.2178560704
2668	0.2178530985
2669	0.2178495919
2670	0.2178473408
2671	0.2178431162
2672	0.2178402631
2673	0.2178366906
2674	0.217832719
2675	0.2178293805
2676	0.2178264944
2677	0.2178221865
2678	0.2178197288
2679	0.217818843
2680	0.2178168818
2681	0.2178139572
2682	0.217809042
2683	0.2178075903
2684	0.2178013642
2685	0.2177981904
2686	0.2177939294
2687	0.2177919604
2688	0.2177874836
2689	0.2177843358
2690	0.2177801518
2691	0.2177766414
2692	0.2177737938
2693	0.2177708266
2694	0.2177672867
2695	0.2177641419
2696	0.2177620915
2697	0.2177593665
2698	0.2177553997
2699	0.2177514334
2700	0.2177482642
2701	0.2177445824
2702	0.2177409214
2703	0.2177361724
2704	0.2177330064
2705	0.2177279168
2706	0.2177234207
2707	0.2177180586
2708	0.217713764
2709	0.2177095605
2710	0.2177060641
2711	0.2177031504
2712	0.2176983261
2713	0.2176959659
2714	0.217692044
2715	0.2176889911
2716	0.2176845312
2717	0.2176796694
2718	0.217676253
2719	0.2176711861
2720	0.2176670775
2721	0.2176631997
2722	0.217660341
2723	0.2176563536
2724	0.2176542302
2725	0.2176519849
2726	0.2176488337
2727	0.2176464734
2728	0.2176415626
2729	0.2176378907
2730	0.2176343831
2731	0.217630922
2732	0.2176269681
2733	0.2176252442
2734	0.2176234484
2735	0.217620055
2736	0.21761667
2737	0.2176139048
2738	0.2176083699
2739	0.217604057
2740	0.2175988589
2741	0.2175976111
2742	0.217595773
2743	0.2175929765
2744	0.2175923905
2745	0.2175896898
2746	0.2175873792
2747	0.2175867951
2748	0.2175820139
2749	0.2175794506
2750	0.217577858
2751	0.2175753105
2752	0.2175722701
2753	0.2175709794
2754	0.2175665663
2755	0.2175632892
2756	0.2175614743
2757	0.2175559195
2758	0.2175529553
2759	0.2175479433
2760	0.2175456487
2761	0.2175423695
2762	0.2175386596
2763	0.2175371782
2764	0.217532586
2765	0.2175307305
2766	0.2175259564
2767	0.2175216835
2768	0.2175192913
2769	0.2175145519
2770	0.217511409
2771	0.2175089293
2772	0.2175040628
2773	0.2175003466
2774	0.2174998124
2775	0.2174960452
2776	0.217494823
2777	0.2174907672
2778	0.2174873054
2779	0.2174842304
2780	0.2174825409
2781	0.2174793214
2782	0.2174761968
2783	0.2174738913
2784	0.21746793
2785	0.2174625611
2786	0.2174587173
2787	0.2174562739
2788	0.2174527569
2789	0.2174494381
2790	0.2174464329
2791	0.2174426692
2792	0.2174418013
2793	0.2174392363
2794	0.2174341274
2795	0.2174299258
2796	0.2174275063
2797	0.2174248016
2798	0.2174225462
2799	0.2174206708
2800	0.2174186069
2801	0.2174134723
2802	0.2174093852
2803	0.2174075529
2804	0.2174074743
2805	0.2174066119
2806	0.2174025247
2807	0.2174019881
2808	0.2174000932
2809	0.2173965942
2810	0.2173941481
2811	0.2173928579
2812	0.2173897559
2813	0.2173876363
2814	0.2173834064
2815	0.2173804587
2816	0.217374437
2817	0.2173726349
2818	0.2173684569
2819	0.2173646226
2820	0.2173623223
2821	0.2173579258
2822	0.2173556984
2823	0.2173509599
2824	0.2173472256
2825	0.2173437308
2826	0.2173406851
2827	0.2173366753
2828	0.2173325341
2829	0.2173300177
2830	0.2173253055
2831	0.2173227491
2832	0.2173190447
2833	0.2173175577
2834	0.2173172464
2835	0.2173141486
2836	0.2173091909
2837	0.2173068993
2838	0.2173051111
2839	0.2173008064
2840	0.2172985204
2841	0.2172967824
2842	0.2172936463
2843	0.2172892648
2844	0.2172868802
2845	0.2172816421
2846	0.2172793959
2847	0.2172767816
2848	0.2172738854
2849	0.2172713181
2850	0.2172683306
2851	0.2172645585
2852	0.2172626972
2853	0.2172612605
2854	0.2172572786
2855	0.2172551323
2856	0.2172509644
2857	0.2172460814
2858	0.2172453287
2859	0.2172429788
2860	0.2172387026
2861	0.2172364294
2862	0.217233831
2863	0.2172321473
2864	0.2172277724
2865	0.2172244821
2866	0.2172213108
2867	0.2172183033
2868	0.2172157118
2869	0.2172130631
2870	0.2172095871
2871	0.2172063115
2872	0.217204244
2873	0.2172013768
2874	0.217198386
2875	0.217196001
2876	0.2171931265
2877	0.2171908567
2878	0.2171863308
2879	0.2171845967
2880	0.2171822698
2881	0.2171800255
2882	0.2171774008
2883	0.2171754411
2884	0.2171733881
2885	0.2171723303
2886	0.2171687615
2887	0.2171671579
2888	0.2171633929
2889	0.2171618531
2890	0.217158202
2891	0.2171532533
2892	0.2171495178
2893	0.2171464176
2894	0.2171443014
2895	0.2171402099
2896	0.2171361962
2897	0.2171344649
2898	0.2171321219
2899	0.2171284077
2900	0.2171251236
2901	0.2171222108
2902	0.2171189579
2903	0.2171165605
2904	0.2171124373
2905	0.2171098519
2906	0.2171076959
2907	0.2171035642
2908	0.2170997968
2909	0.2170967406
2910	0.2170925573
2911	0.217091517
2912	0.2170882869
2913	0.2170864084
2914	0.2170840115
2915	0.2170795811
2916	0.2170767272
2917	0.217074677
2918	0.2170717862
2919	0.2170692567
2920	0.2170659883
2921	0.2170646547
2922	0.2170613368
2923	0.2170581752
2924	0.217054382
2925	0.2170516058
2926	0.2170494223
